QGWH631223MDFPXX35|PRI
BCWK650702HSPXII05|MORENA
FPQK551124HCHQBM20|PRI
MABJ541008HNLKON98|PT
XBWW051130HVZSMO77|MORENA
GEXF381106HMCBWN35|ATWTMVTVFTV
VHSB551215HCCEFS86|MORENA
DKAT280901HASAYM92|PT
BRZY021012HTSEXR85|PRD
UBYQ520615MTCAII53|ATWTMVTVFTV
AFDG780301HGRUAH26|ATWTMVTVFTV
IHCN760617HNTTWL19|PAN
QTUH460731HDGUTF82|MORENA
IKUA371204MQRGYB73|PAN
XGNK530506MJCDVL66|EVA01
PWCG500926HVZUPC23|PT
HYAT421130HDGESH57|PT
QZZL891129MBCGJJ45|PT
GWPB900713MTCDUM36|PAN
CGKW450905MHGUXR15|PRI
FBVV070902MHGOGY86|PRI
PITO390318MTSDRS64|EVA01
RQAK780214HHGWDH39|PT
TGBB610221MGTGKE08|ATWTMVTVFTV
TFAL950310HMNJXX98|PRI
SSBP010205HTCTJN40|ATWTMVTVFTV
UWEJ960104HQRYPU07|ATWTMVTVFTV
LPDI550818HGRYSX60|PT
HKJO990121MDFPWD36|PRI
FNQO961214HVZBSI34|MORENA
UQOU800924MSPJWA36|MORENA
ZBRB540223HVZTHS69|PRI
NGAI530109HMSNLV07|MORENA
XUYN010629HTLSMR43|MORENA
WQKX571018HASUTV81|EVA01
VDAD360912MGRVJG37|PT
HFBS030712MTCJQB88|PAN
JSCB530710MMNUQY25|PAN
ILRJ410217HSPEBN69|PRI
WFMV250815MGTLZT14|EVA01
MZET320210MDFARA24|PRI
VCIT960803MCCSLT67|PRD
KZWQ511219MGTPUH82|PRI
PGIQ391003MVZINF75|PRD
KGNJ440104MNTHMK13|PT
SCFE410121HHGQRF89|PT
YRRR421115MMCSQS11|EVA01
KSQA971227MBSGBC71|ATWTMVTVFTV
GSWS041008MZSCTA59|PRD
UEOV450302HYNHQR99|MORENA
FJYI050618MSLISR79|PRD
DFLC360623MBSMLE59|ATWTMVTVFTV
NMZW451109MDFEAM08|MORENA
EXSA380311MNLHFV45|PRI
MSCF070128HGTDKJ51|PRI
NUNK070810HHGHRQ80|PRD
PPGV660720MPLURQ51|PAN
ZQBL880901MPLBGE88|ATWTMVTVFTV
YUPT680926HZSEKP03|MORENA
RTKV811206MCLBYD63|PT
HLQW770322HASJNT46|PT
BKAN980113HTLHWH26|ATWTMVTVFTV
BLMQ920206HBCGEW61|EVA01
OXBW580219HOCMER34|EVA01
MNEK830306HMNWNA56|EVA01
LTZH850507MTSGQC91|PRI
KSZK620119MDGOAI01|PRI
JJTJ880330MGTQYX80|ATWTMVTVFTV
XSTA970919HSPCJU76|PT
RGLV710310MOCQTO77|PRI
LRAX020213HTSSZO45|MORENA
PNFB761223MCMYSB81|PT
OPEA951030MYNQTV96|PAN
SMMP870826MCCEGY32|MORENA
BZOJ980805MSRWOL87|EVA01
RVNG850526HCSHPR90|PAN
YROR060223HGTKNF57|PRD
ELRR750207MVZURB03|PT
URJF880216HTLUAI30|ATWTMVTVFTV
BOGG280521MCLPWF24|PRI
JTPD970907MVZZZE08|MORENA
MAHF820208HZSSUD86|MORENA
GLCD620504HMNEOJ85|PT
HYOP540208MHGPAP25|EVA01
GZLD760427MVZRMY87|EVA01
BNNR570328HBSTVP74|PT
TPFF890403MCSREF40|EVA01
EMNN870416MMSXXJ02|PRI
GBMR900221MSPDWY32|PRI
PMYA740914HMCBIE12|MORENA
RSTS031223MSLEKJ84|PRI
ZGSG961028MTSFBL32|MORENA
IOIA540831HPLREO29|PRI
NZZP860621MMCOOL38|PT
FTWT950601MNTZAR65|PT
JPKK900411HOCYNU11|PRI
HZBH350916MCMZYY17|PAN
LCOP670419HTSSPH43|PRI
QJQK060130HCSFQU55|EVA01
HIHI970825MGTXKX00|ATWTMVTVFTV
AVEA490119MYNKGV41|PRI
EBCN961230HASHMU16|PAN
JWBN941102HCCGLZ20|PRD
AXPK730701HCLICQ73|ATWTMVTVFTV
BYWV540316MQRGAT46|EVA01
XIEC250926HSLFTP34|PT
EPNY420609MCSYDH05|ATWTMVTVFTV
PHXW610622MTLEEC70|EVA01
ILNX991126HTLBTR45|PRI
WYFS690121HPLBYG38|PRD
GKZY360503MBCYKG52|PAN
REPP520513HCSAHU70|PRD
FWUJ700706MZSUWH72|EVA01
IHOS790109HBCKMG52|PAN
KMRH670925HCCEYY94|EVA01
AXXZ750427MZSBSE30|ATWTMVTVFTV
XDBI820530MCMXLY83|EVA01
HZID790529MDGCDE20|PRI
YYEC720513HCLTXK56|PRD
TEGP040310MNLPXE72|ATWTMVTVFTV
LBGT410214HOCXZD67|PRI
SOYK960927HSLZDO15|ATWTMVTVFTV
CMTE550529MCHJFO38|EVA01
FBQX511023MHGZRN48|MORENA
BQYF811120HCCRFW83|MORENA
GSZT310810HMCJML13|MORENA
LEQE930512MBSHVQ71|ATWTMVTVFTV
HHJE500605MYNJQX42|PAN
ABAT880424HTLLMU02|ATWTMVTVFTV
DDUD640130HASJEB57|PRD
AHLB771006HSRZKY74|PAN
RECV780115HNTHKY61|PAN
SNHK860430MSRPQJ25|PT
NVFW761127MTSULY81|PRI
YDNG411010HGTIRO90|PT
FZVK911218HVZGPU66|EVA01
TAVR660403MGRTHY49|PAN
UWEY051023MSPULV54|PAN
IMMH270808HCHBOZ88|PRD
DGEQ000901MSLWLV67|EVA01
TRQG590323MTSFPI45|PT
NUTB740316HTSVHL84|PRI
TZXG310826MSLFIU68|PRI
DQVL840209MOCAEE99|EVA01
HTFX540424HBCUGR11|PAN
KSRD631022HYNMPZ08|PRI
ARLF011123MNLAAC93|PT
KFPE680623MMSQWV48|EVA01
VROX950325HMSUJZ29|PRI
QTWW470603HNLYES25|PRI
VTQN330310HQTZCW02|PT
UNZR820604MTCROA12|PAN
DGMI550509MCCKRM91|ATWTMVTVFTV
MCOU680907HGRBKS85|MORENA
VWEV840701MJCDCN97|ATWTMVTVFTV
MHEI490310MSPZFU40|PRI
UQVJ900705HQRBZW62|PAN
JVAG460510MHGKYY39|PAN
PIVV730809MQTMUL82|MORENA
ATDS870922MVZOAX29|MORENA
QFPQ310224HTSOTO60|PRI
HSPW020604MMCZRE62|MORENA
GOFR931124MYNDLF72|PAN
KERR651222HSPDWO21|PAN
OOGB330910HGTLBI38|PAN
JBNU060523HHGJEV45|MORENA
BKGK341118HQTZOC33|MORENA
YVXI550711MDFXQO35|MORENA
XILW750408MJCPJY09|PT
ZZAU740423HMSEWJ98|PAN
PSTI620327MOCHOO96|PRD
DYPO740801HVZWBL53|MORENA
GZWL980510MNLSZX15|PRD
RKRW420208HSPNNL99|EVA01
OXLU940513HBCGCW29|EVA01
WSEA611030HGTWXT52|MORENA
HYEG840406HNLXUL96|PRI
AMQI391124MYNQOV10|PT
JOYH250603HCHJVQ89|ATWTMVTVFTV
BEAC260729MTSFGR21|ATWTMVTVFTV
SLIO580420MCCEDP16|PAN
NKXV060107MSRZTJ12|MORENA
RWUD990108MDFZKU38|MORENA
USPX660301HNTOCL79|PRI
AHKJ801010HHGUYH26|PRD
SEOF490305HOCFYR23|MORENA
HOYL840526HCCMRI54|MORENA
XGUR741205MQTZMW53|PRI
AHCS960804MVZOLX47|ATWTMVTVFTV
SLRT040415HCMABS37|PT
SGTJ660126MDGUHX21|PRI
ATLR520626MMSDBX11|PRI
VLPS560105MBSVOP41|PRD
LAIO881023MNLOCR25|PAN
EEIX760808MGROMF36|PT
YWEA510829HTCSYN34|MORENA
NAHD480815MQTXLW80|ATWTMVTVFTV
ZVKV440809HMSPJQ01|PAN
WNHI300727HMCTET25|PT
DXBC001119HSLRRB12|EVA01
PTAY740611MCHWLN17|MORENA
EKQO560829MTLCOT41|PRD
MULF050518MBSEQR39|ATWTMVTVFTV
KONF340819MDFYMF79|PRD
CORQ980728HCHWTV12|ATWTMVTVFTV
EEGK030517MCSGWG73|PRI
CSDO420321MDFAPC58|EVA01
NOZN500324MTCYQV03|EVA01
VQIA030607HCLBQH82|PRD
ULJX431031MTLTSU09|PRD
DSLZ851004MSRYGJ97|PT
RYLA480701HCSVBK66|PAN
DMSJ601129MCMIAZ05|PRI
MYOV490225HASOSM39|PRD
RHCI620806HTLEWV28|PRI
OTMB710814HOCOUQ77|PT
IWYQ411210MBSLCR70|PAN
WDWR560510HTSFPR55|PT
HCIG801126HSLFFB18|EVA01
IRLT911102HTLDNA85|PT
KVMF890314HMNDAU47|PAN
WGWD401211HBCCHB58|PRD
SPMA650814HTLZTE50|PAN
RALI890921HOCWAB15|ATWTMVTVFTV
UHBT910511MSRZZG33|PRD
GHFL930921HASNJG16|EVA01
PHJZ700227MCMLDP92|PRI
QLJM770918MVZMAQ89|PRD
JKEH410630HNLXCM75|MORENA
VZIS860105HTLQMG63|PT
PDVD850911HSLPJF18|PRI
AKAC291209MMCUMY42|PRI
MCJU310318HMCXSZ97|ATWTMVTVFTV
HFHN260517HYNBUM53|EVA01
VBQM711129MGRPFE08|PAN
BRYG270715HBCLTL73|PAN
VKIL770817MCCLSA47|ATWTMVTVFTV
FPFF701018HOCWJY29|ATWTMVTVFTV
GZDX050616HMNUSH99|PRD
UXOJ760313HNLUUN13|MORENA
CCBU480407HVZOFA31|PAN
GKZR271114HMNODS58|PRI
ZNOH831202HCLXUL78|MORENA
VCFL921120HSROWX28|PAN
ZASA440528MYNCPU71|ATWTMVTVFTV
LBLE380727MGRBFH34|PAN
KRJO871003MJCVAV41|PAN
BVMK660711HHGOFZ17|ATWTMVTVFTV
FHQT680515HMSFOQ88|EVA01
BQIS931003MJCETK54|EVA01
BPWI470209HBSZPX07|PAN
EIWR070723MHGHVT54|MORENA
QSHF470411HBCPAM83|EVA01
OHRI431110MMSCUR41|PAN
GXQQ010203HYNEHF72|ATWTMVTVFTV
DCJG441123HTLJPQ33|MORENA
VQBW611121MVZMUK92|PT
KSMU650128MSPNVG27|MORENA
EOJP060417HBSHYH20|PT
OBJY350713MDGVOT33|ATWTMVTVFTV
OJSR790221HDGONI24|PRD
NXLI470516HCSHJO54|PRD
OHCD500203HTSHEG49|PRD
DTDN391014MCHFJP33|PT
GRNZ580319HOCMGT46|EVA01
RMZM660412HMCNTP71|ATWTMVTVFTV
VDAO540703MNTEAE26|ATWTMVTVFTV
KWKF551202HBCDLI79|PT
YAIO590609HDGSTP30|PAN
NCEG860103MMSNRA02|PRI
UBBJ350212HTSFXQ34|PRI
ZNVA700321HCMXCT66|MORENA
ZZWT020222HASUAU56|PT
YAHL741201HHGOHJ07|ATWTMVTVFTV
RXRT370125HMNSQS60|ATWTMVTVFTV
HUER441022MQRHPA03|PRI
QBJG430830MNTMCP21|EVA01
HFML841107MZSCCC78|ATWTMVTVFTV
DBUN840502HOCWYU35|PRI
BKII371230HQRJVN27|MORENA
UYEL040112HPLEIU73|PRD
FNVD711128MASOXL51|PT
QSVR720730HDFXAE75|PRD
ILIT790424HTCJFJ14|PRD
QHHR970225MQRGSP42|ATWTMVTVFTV
PYWP850326HYNMHW11|MORENA
ZWPI290808MQTESJ96|MORENA
OFZE460612HBSASP75|PAN
FQIF691026HDFVCG95|PRD
GNVI000619HDGBNK55|PT
KBGQ800705HQROGV87|ATWTMVTVFTV
WSSW350407HCCKAU61|PRD
BVRL410817MNLCKD68|EVA01
IYAT690526HNLQQU29|PRD
RRYR771005MCMPNX16|EVA01
ULYQ060402MSRHSA50|ATWTMVTVFTV
ZZQZ380717MQTSQS28|PAN
RFAG461127MBSUQU61|PRI
FQUW510113MYNWVI11|MORENA
XSUA340618HZSVFD72|MORENA
HDTA370802HCMPEX51|MORENA
QMSL000924MSRTVI06|PAN
RQFI280308MMNLLE12|PRD
GGUD340825HDFRVV13|PAN
SKFV600630HSPMGI74|ATWTMVTVFTV
AAEL550616HQRBBA57|PT
CRCI520430MMNDHG81|MORENA
FMVT591114HMSMWV21|PAN
MHZB310416MMCJSY19|MORENA
PGAU350404HGTFQU86|EVA01
KQQL290308HVZFRU73|PRI
GQTH940102HMSTDZ44|PAN
NEIK890825HMCDTP76|PT
CWTM571204HCMLPJ29|EVA01
DWZY640602MASHEA66|ATWTMVTVFTV
RDUN890430MPLQZZ52|EVA01
JHED650728HMSRIQ72|PRI
TCFV510723MNLLJP82|EVA01
KJFH941025HNTFKQ37|EVA01
YHPF500222HQTKVO04|PAN
RIAN700913HNTOTV71|EVA01
LAEH550428MCLAOC53|PRI
HAIS680307HTLPJV55|MORENA
JIFC390228HYNOKZ61|EVA01
GOMY910409HYNJJD61|PRD
ETFP550607MCCRLX76|PRD
KBYR390811MYNVTT26|ATWTMVTVFTV
ODVL740623HOCNLY18|PRI
MHZJ740720HSLHUG54|PRD
UFSI550918HGRRAG63|PRI
RRXY660109MYNVNA41|PRI
UJLL530414MYNBGK03|PRI
KRQJ760410HDGMIT15|PRI
UDXP650919MMSOBQ26|PRI
BQGX320612HASLMW16|PRD
RKKQ290303HHGJMU73|PRI
QGVA620220MTCQLY15|MORENA
OYWK410606HZSLUB98|EVA01
UKZU730213HJCSBW86|PRD
KNFD880301HTSIOE71|PRD
EJDU400605MDGUDD04|PRI
YYSH261006MPLFLY81|PAN
DSZI650731MMCILG87|PRI
YSDB790902MDFTNL91|EVA01
NEKU950504MCMENA11|PAN
TSGD741028MQTOXI12|ATWTMVTVFTV
QBAI930108MDFTNH78|PRI
WBPQ560513HTLPRQ53|PRD
IAPT430424MZSURP80|ATWTMVTVFTV
ABDL900729HASXVQ61|PRD
JDSZ410503MNTGQE84|ATWTMVTVFTV
PVCE440430MGRXQX21|MORENA
ENUH760729HASXMJ33|MORENA
TUMI061201MMSCJZ07|PRD
VYGJ530215MDFTBC20|PRD
OTDD471008MCCRAW26|MORENA
INEY291120MOCAFU43|ATWTMVTVFTV
MUDH410624HGTOJG57|PT
ALFN991112HSPMWN79|MORENA
RAMM990806MYNFBV72|PRI
YFKV660824HQRVOQ37|PRI
MQKN990414MNTYBA40|EVA01
SFYC480903MHGJPE65|PT
HYGD490112HDGCUX84|PRD
WBAS500402MBCKSG53|MORENA
KABV540126HBSBGF98|PAN
TYBV790408MTLYEU33|PRD
BEAR981006HTCBZK19|EVA01
GJPE370628MQRQGN18|PRI
MYQZ340318HJCPGS99|ATWTMVTVFTV
YEYO010414MZSLSF78|ATWTMVTVFTV
PATX540318HQRCOY08|PRD
EOEX610809HDGAID47|MORENA
KGGK300101MPLCNY65|PRD
UQNO460417MDGFCW61|MORENA
BMYZ250204HNTEXI51|MORENA
YJVY340314HHGFHD33|PRD
HWNP860503MHGGRC99|PAN
AIDM880921MCSFCB58|PAN
TUFG500111HTCUVG77|ATWTMVTVFTV
GGGZ980319HMCPQL31|PAN
AGDQ550912HCLWHF21|PAN
ROBS920830HCMAVR98|PAN
AOPG750918MTSACZ05|PRD
LYWE821005MCLUYQ53|MORENA
ZYMK250319HCSFXP59|PAN
JNCV740212MJCPTD71|PRD
CKQL850404HCHWTY61|MORENA
LIGN810603HCHBNH17|PAN
QYCP060428HBCZUH66|PAN
KWCD641004HBSJKK28|EVA01
LOGZ760126MTSRDT86|EVA01
ZMWR991126HQTWRU74|MORENA
OIRJ330521MDGFVU55|MORENA
JPWZ500428HCHLFN96|MORENA
MOUU390208MCMBBV80|MORENA
XERT920503HVZFTO15|PRI
NFSR810527MTSSMY11|PAN
GWVU700804HCMWMC83|PRI
URVA820808HASCWK60|PT
CGFS650317HTLXFV82|PRD
CBUS761231HBSXUI45|PRI
ODBP720408HJCUDC72|ATWTMVTVFTV
PBQP430214MCLNPR58|PRD
OITQ760625HOCHNO96|EVA01
NIFE930808MTCUQG85|ATWTMVTVFTV
RXAB341026HCCJYX53|PAN
CVRN870528HMCQRW02|ATWTMVTVFTV
XTKL421125MSPTVB75|EVA01
FHKE040826HOCDAG83|ATWTMVTVFTV
PGSP280228MDFWNX58|PT
MGGV770429MPLOFE00|PAN
QXOI500212HBSRVY99|PRI
RTJM261027MGTACM43|EVA01
KQIG811114HQTXWL56|MORENA
NGDF040616MCHFYE33|ATWTMVTVFTV
YGWH860903MVZBQK23|PT
AMAD320711HBCSDR86|ATWTMVTVFTV
AIGL390627HSRGPK22|PAN
VLZF050924HNLZZP00|PT
TMYS990406MOCYIO97|MORENA
LMOD381106HSPYRS58|PRI
ROWI021221HSROGB12|ATWTMVTVFTV
CVGX470102HTLLIC98|MORENA
AHGE990714HCCXUL83|ATWTMVTVFTV
ZHAQ821207HPLLOW01|PT
GZZL920828HDGAKX15|ATWTMVTVFTV
BDUF950122MGTVXS42|PRI
MXVU620415MASVJG28|ATWTMVTVFTV
ZYNX921216HMSYKM05|PRD
NIIO400426MHGAZG61|PRD
NWUA480722HNLBXS64|PRD
YJRM390927HNLMXZ13|PRI
PRDY340108MGRQRM10|PAN
KSGD800714MSRFRO12|EVA01
ILQD380921MBSADV75|MORENA
QVAJ690719MZSMBO13|PAN
XPMZ721214MDFVSL39|PAN
POXP910501MMSRBV17|ATWTMVTVFTV
PMBU520121MNTDCK07|PT
QIIL310930HCHOGZ71|PT
YPXC950214MCCBPI75|MORENA
KDCW511201HDGQPR38|EVA01
HLTA780307MDFDUF24|PRI
PEWD631031HCSNEC69|PRD
DUYP360913HDGGHA32|PRI
SPFM920131HQTBNI66|PRD
BBUV791221MQTCRH32|PT
DAXG350524HMSSKY43|PAN
ZTZB891025HTLVIP01|PRI
OFBV590128HCCHDN85|PT
FZOG580605HGTSCM91|MORENA
JVKQ870209HCCKQR02|MORENA
KXKF380827HPLOOB83|PRI
NMUD510512MTSHNX51|PAN
NVXA700713MHGVVN72|PRD
HSNO030525MCSXYX46|PRI
ENUU290906MGRACL64|PRD
VULO440418HYNBGX76|PT
LYLB730424MPLTBD97|PRD
QODD420715MYNGXG09|MORENA
ULBH871027HSLKSI56|PRI
ZNEC890118MGTHUL20|PT
AHSQ491124MTLLGY34|EVA01
ITDB570527MQTHMS40|ATWTMVTVFTV
RKCA940412MQRFSF48|ATWTMVTVFTV
TLIF570206HCMPSQ14|ATWTMVTVFTV
KOET280208MCHAIR65|PRI
COWW690713MSPYLK89|PT
WFLX571014HTCRIH24|PRD
AQDF911208MMNKLT67|PAN
OJYT760119HCCKTJ21|PRI
JNHB940912HQRPYB74|PRD
OIVW400806MCCUQH07|EVA01
UMNU900919MSLKLJ07|PAN
TZHW591030HGRFOJ03|EVA01
HQDN831208MJCBQB04|EVA01
IMQD770828MVZSCI97|PRI
MMSJ420605MTLPGM58|MORENA
JGCH541119HHGGIN11|ATWTMVTVFTV
ILTI920627HSPKST89|PRD
JRRV890202MZSUDC23|PAN
XLYW650417MHGZVN28|PRI
SNKW680315MQTRQA77|PRD
HXFU530910HHGVGL12|PAN
MSET970325MNLBOK62|PAN
VNKR770319MQRDQL04|MORENA
SFAD760511MDFPZD14|MORENA
LMSG481216MASWLH46|ATWTMVTVFTV
PIEB260802HTCWNV53|PRD
MFZS890809MNLEDW55|PRI
UHBB280727HNLCFH92|PAN
IFXB061201HDFQPL28|MORENA
IOSL890306MOCAYV68|PRI
MIHJ270122MBSUWT31|PRD
TWVK580113HCCZGJ01|PRD
VDTZ270125HDGPKP59|PRD
MQRY071120MCCHYX08|PAN
GFZM780221HGTBSM59|PAN
YGKX270112MBSHQD63|PRI
UTVM730928MBSGBI12|PT
DKPZ570122HZSMWR29|PT
EGTT310413HNTKEK12|PRI
DERJ730513HQRMXG14|PAN
LWLH870731MSLQLA87|PT
MUPO030315MASPQU14|PRI
HPVB660412MMNJYG38|MORENA
IYAM020815HCCBMI14|PRD
DNNW490613HSRBGR41|PRI
BPBS950826MJCYIT46|ATWTMVTVFTV
ZMVB431206MCCNFN07|PRD
QETU060206HYNLXJ68|PRI
MPOL970508MDGUVN22|EVA01
STHO981004MQRHMS77|MORENA
ZSCP630824MCSLCB72|PT
RCGG331118MMSYRS69|EVA01
BGAF460627MQRMLZ13|EVA01
MEPB350902HMSXVG85|PT
ZJSF740613HOCBFO02|ATWTMVTVFTV
TXDU971213HDGRUB16|EVA01
FYOF640108MSPMTU11|ATWTMVTVFTV
HZTM950216HJCWEK48|PRI
RVII950623HCLJST05|PT
XCZE621012HTSYRL40|MORENA
GWKV830513HCLOCW86|PT
FDFD700504MCMZNE35|EVA01
JRVG680117HDFVGE01|EVA01
BQCZ610923HSPQDT36|PAN
FPPQ580519HQRDPS20|PRI
FEOJ740831HSPUTR31|MORENA
KLRR310401MCSZTW96|PRI
ZOUD781019HTSOKD49|EVA01
JPCS500802HCSRDE20|MORENA
CUKO581113HVZHCM76|PRI
KUJM010212MMNVBJ58|PRI
SMSO030519HMCARC38|PRI
XFEU930226MPLOBF12|PRD
IHZB940623MCSTXJ11|PRD
OBUN990815HCHCOD74|MORENA
YNND531008HYNLBX76|PRI
MTJF260817MNLUOB76|PRD
KZVP761125HSPQCM26|ATWTMVTVFTV
JAJI031010HTLLEY57|PRD
ZRLA470313HCHLZQ44|PRD
CQHP810625HCSINQ73|EVA01
IHSA580110MCSZHK99|MORENA
ZCER620808HMNRNW34|PAN
IRQK510507MVZCNH75|PRD
DASE800515MNTEKN35|ATWTMVTVFTV
ZPCM620422HCSUAD42|EVA01
GZKP070410MGRCZD64|PRI
RDBP581230HCCUTX67|EVA01
VPUH981205MMNPCI71|MORENA
EFNR251213MMNMWX70|EVA01
BWQC860426MPLQKV32|PAN
FYAN561030HTCISV07|MORENA
XITX030601HSRDRT79|PAN
NXYC650218MMSKYB17|ATWTMVTVFTV
BTGS790106HSRDOT45|PAN
XGYO761012HZSHTL30|PT
AFEP361117MJCOXW60|PRD
DDWR650214MQTISH96|PAN
VQUF561015MCHTMI62|EVA01
QEZD801123HCMVSJ47|PRD
HFQG031215HMSLLG58|ATWTMVTVFTV
NGQH760824HYNUML38|ATWTMVTVFTV
LSEV940927HBCVDM58|MORENA
XGNG440531MCLFGT70|MORENA
WEFO330918HDFVVH07|PT
MBJT440227HCHHVF96|PT
XCNM850523HDFUNF25|ATWTMVTVFTV
LVTV910118HASQQE88|MORENA
RHUE521014HNTLQV08|EVA01
DQXE610703MDGMQL52|PAN
VLRY261011MBCFSY81|PRI
NAYU680330MCLYLC78|PAN
NURU811022MDFRFW54|PRD
KWPA781020MCLJLB90|EVA01
VMNZ770514MSLOZZ56|PAN
HOPY320730MVZHZA16|PRD
UOOI761030HYNRCT31|ATWTMVTVFTV
MMVO691221MDFBVG86|MORENA
DCJG290613MTSTZU66|ATWTMVTVFTV
KJQM810830MDFUSQ75|PT
KLXD250506HZSPVC86|PRI
RRRD570125MOCEGZ29|ATWTMVTVFTV
DQAD050810MSRIEE10|PRI
DFOA960920HTCTNU44|MORENA
MBVB050824MDFJRV43|ATWTMVTVFTV
JZDP010721HQTTHH28|PRI
RWZU721129HTLXXR06|EVA01
XCSQ540831MCHIKD10|PAN
AFCH780121HCHKWU59|MORENA
UEOB651109MNTMPI02|PAN
VMGL580601HMSNXF26|PT
PRHM070316HDGUNK28|PRI
JMNG380619HTCHVO38|PT
WZJG490510MTCHHT63|PRD
RMDZ801115HYNRUM50|MORENA
SNGN740319HGTPGM49|MORENA
WQQH951108HQTAHY88|PRD
XCTI710903MHGMSF27|ATWTMVTVFTV
NQZQ710901MNTVRM57|PT
RUIP470329HNTBVA45|PRD
TFZW791225HCMHOG53|PAN
SGIY360829HYNCYT74|PRI
ZFNG810718HBCIUQ42|EVA01
FEWO890223HTCADD80|EVA01
GPDK470317MSRDGQ68|ATWTMVTVFTV
ZWAN931226HTCZKS23|PRD
DEFD051122MHGXDF60|PAN
BBNM020331MVZZIJ29|PRI
RFIZ360329MZSQAA19|MORENA
QDGV820720MDGEQE84|PT
UDNP460731MVZZIU41|PT
IABQ030824HJCGFM20|PT
JWAH520926HCLHOK74|PT
WPOM471003MSPHLE17|EVA01
XUFP761122MDFNRK34|PT
YOGN970525HASNDL33|ATWTMVTVFTV
KPEN760524HTLIZS39|PRI
FYOT820217HCCBUL99|EVA01
KZMS500531HMNSFM23|PAN
WVPC310503HSRZPM39|ATWTMVTVFTV
FWSW520326MTLMYU26|PRD
QBLK471016HDGTVH28|PRI
KCGC550724HSLUSI76|PRI
ITNA320804HZSBHL57|PRI
AJZO960928HYNRYJ22|PRD
ZFSU730521HQTIFQ09|PT
QNNF760909MTCIRA31|PRI
IDJQ890304MSLTQC40|PRI
NMQX610110MDGCIL45|ATWTMVTVFTV
VMAT010403MSLVKB54|PRI
FUKO910821HSLXOM85|ATWTMVTVFTV
OISV270415HSLIGY03|EVA01
MOYX680419HSPEDO24|EVA01
RCZL890624MPLWSX29|MORENA
BWKX250605MCSPLN32|MORENA
RBGV860916MSPOPF19|PRI
KXKK530619HBSUKC61|PT
SZGA490425MDFINI50|EVA01
YDOM660722HGTMRI56|PRD
MBHZ771127MVZCTM51|PRI
ZAHV860714MQRYJC68|ATWTMVTVFTV
UVJY930313MSRVCM08|PRI
FENB051119MCHZGR45|EVA01
YMNP501023MNLGRA74|PT
LMDT961128HBSBYO12|PAN
TXFF740618HPLYFW17|PRI
LVST511019MMCJFD65|ATWTMVTVFTV
VUNQ940909MTSSEB01|PRD
CADW380821MASKZF98|PAN
BWDZ041001MSLYXB00|PRD
DLFK930203HVZWCC29|EVA01
FDHW460421MGTITO63|PRI
AYQO650916HHGPNY52|PAN
GLAJ950622HYNGLG42|PAN
JEQC530327MCSZKD12|PT
HUPR490417MGRFOJ38|ATWTMVTVFTV
ECSV580112HVZBSB32|PRI
BCRU660622HMNMDG38|PRI
LXOC300910HDFTZR10|ATWTMVTVFTV
XCOR711226MQTJND20|PRD
CAKO390502HNLIXT39|MORENA
BFWD530820MCLSSQ42|PT
MGHW861027HTSUAG30|MORENA
MOHC620316HMNTYW02|PRD
UIDB321121HCMMRR83|PRD
QNBK610713HNTLGQ91|PAN
ARFA500126MTCIND07|EVA01
ZRHX360730MSLFAN75|EVA01
KBJT691220MNTAUK36|EVA01
GUNL880929MCSMOA34|EVA01
MTIX461227MCMXFW48|ATWTMVTVFTV
ZODU540624HYNBUB96|PT
CJYH010426MGTRRZ68|PRI
ETZV950623HMSFHH36|ATWTMVTVFTV
WLMC261007MVZSTN76|PRD
LNVD290208HSLRTI18|PAN
DAFP491003MHGZWP60|PRI
YBKW980126HDGFMN99|ATWTMVTVFTV
WYZS880208MTCEJQ18|PT
XZIO760816HCLTXL32|ATWTMVTVFTV
NDQN000826HVZOZX79|PRD
CNOX830725HTCNXB71|PAN
FYSQ890312HNLSQI42|EVA01
NTNJ641117HQRKFY81|ATWTMVTVFTV
ZSBN940127HNTATO20|PT
VQBE580313MGTIOK42|PAN
MUOD980619HSPKBY98|ATWTMVTVFTV
VQUW721028MDGJCX38|PAN
WLOZ930318HGROEM42|PT
ZWSZ040809HQRAHI98|EVA01
FVPO270816HOCDTG72|MORENA
YZDF420927MQRLKI74|PT
OFPS400902HTLXJH09|MORENA
TJPV900725MBCGTE07|PRD
SNBQ630718HNTYGT03|PRD
JJCZ030809MTSMDS91|EVA01
IKUF480513MMCXPF96|PAN
KBOZ721016MZSLFP21|PT
FHJX420909MMSHVZ89|PRD
YLVQ560702MTSQYO23|PRD
WQIN920522HNTURA97|PRD
VVID801112HYNGTD85|ATWTMVTVFTV
WJKF870226HCSYHB50|PT
GXZK990430HNTXCE05|PRI
LTIK680330HTSDGK70|PRD
QQQW860809HJCLAZ83|EVA01
CPGN840917MNLWMA43|ATWTMVTVFTV
XSBY030704MMCPXJ26|MORENA
BSSL741216MASQGE78|ATWTMVTVFTV
QOVR450926HCLQCR65|MORENA
WCTV490926HCHSRX87|PRI
QCNI030515MZSHUY06|EVA01
AASP030519MCCZFC78|PAN
JFLQ670215MMCBPR32|MORENA
HKAK550917HCSAVE57|ATWTMVTVFTV
MRYK370310MYNRRA62|PAN
QZJT560620MQTLTF12|PRD
UFJI830528MSLHTF72|ATWTMVTVFTV
